genres,app_name,price,item_id,developer,año
"['Simulation', 'Trains', 'Realistic', 'Underground', 'Driving', 'Adventure', 'Open World']",World of Subways 3 – London Underground Circle Line,24.99,283620,TML-Studios,2014
"['Indie', 'RPG', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Adventure']",Fantasy Grounds - 3.5E/PFRPG: A00: Crow's Rest Island,5.99,301240,"SmiteWorks USA, LLC",2014
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Oblivion”,2.99,294910,Ubisoft - San Francisco,2014
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Black Tongue”,2.99,294909,Ubisoft - San Francisco,2014
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon Song Pack,7.99,294912,Ubisoft - San Francisco,2014
['Simulation'],Train Simulator: Munich - Garmisch-Partenkirchen Route Add-On,19.99,258652,Dovetail Games,2014
"['Casual', 'Simulation']",Rocksmith® 2014 – Mastodon - “Colony Of Birchmen”,2.99,294911,Ubisoft - San Francisco,2014
"['Action', 'Indie', 'Strategy']",Awesomenauts - Giga Sentorii Skin,4.99,256505,Ronimo Games,2014
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Historical', 'RTS', 'Rome', 'Real-Time with Pause', 'Grand Strategy', 'Singleplayer', 'Sandbox']",Hegemony Rome: The Rise of Caesar,14.99,227060,Longbow Games,2014
"['Adventure', 'Indie', 'Horror', 'Female Protagonist', 'Third Person', 'Singleplayer', 'Survival Horror', 'Puzzle', 'Atmospheric', 'Survival', 'Supernatural', 'Action', 'Great Soundtrack', 'Psychological Horror', 'Zombies']",DreadOut,14.99,269790,Digital Happiness,2014
"['Adventure', 'Casual', 'Hidden Object', 'Female Protagonist', 'Point & Click', 'Puzzle', 'Singleplayer', 'Pirates', 'Fantasy', 'Atmospheric', 'Great Soundtrack', 'Family Friendly', '2D', 'Indie', 'Mystery', 'Story Rich']",Nightmares from the Deep 2: The Siren`s Call,9.99,284790,Artifex Mundi,2013
"['Casual', 'Puzzle']",Sudokuball Detective,4.99,288690,Witan Entertainment,2009
"['Adventure', 'Indie']",DreadOut Soundtrack & Manga DLC,5.99,298680,Digital Happiness,2014
"['Action', 'Adventure', 'Casual', 'Indie', 'Comedy', 'Co-op', 'Platformer', 'Funny', 'Multiplayer', 'Local Co-Op', '2D', 'Great Soundtrack', 'Puzzle', 'Online Co-Op', 'Level Editor', 'Local Multiplayer', 'Singleplayer', 'Difficult', 'Team-Based', 'Sandbox']",BattleBlock Theater®,14.99,238460,The Behemoth,2014
"['Adventure', 'Indie', 'Point & Click', 'First-Person', 'Horror', 'Puzzle', 'Singleplayer', 'Casual', 'Story Rich']",Rhiannon: Curse of the Four Branches,4.99,298140,Arberth Studios,2008
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Turn-Based', 'Touch-Friendly']",Fearless Fantasy,6.99,282100,Enter Skies,2014
"['Adventure', 'Casual', 'Indie', 'Puzzle', 'First-Person', 'Atmospheric', 'Platformer', 'Building', 'Level Editor', 'Great Soundtrack', 'Exploration', 'Singleplayer', 'VR', 'Relaxing', 'Parkour']",Qbeh-1: The Atlas Cube,9.99,252550,Liquid Flower,2014
"['Action', 'Adventure', 'Indie']",Orc Attack: Flatulent Rebellion,9.99,268520,Casual Brothers,2014
"['Action', 'Simulation', 'Strategy', 'World War II', 'War', 'RTS', 'Tactical', 'Multiplayer', 'Military', 'Real Time Tactics', 'Realistic', 'Tanks', 'Historical', 'Co-op', 'Destruction', 'Singleplayer', 'Atmospheric', 'Difficult', 'Adventure', 'Classic']",Men of War: Assault Squad 2,29.99,244450,Digitalmindsoft,2014
"['Adventure', 'Hidden Object', 'Point & Click']",Vault Cracker,4.99,299170,Gogii Games,2014
"['Adventure', 'Hidden Object', 'Puzzle', 'Casual', 'Point & Click']",Millionaire Manor,4.99,299180,Gogii Games,2010
"['Casual', 'Family Friendly', 'Point & Click', 'Education', 'Difficult', 'Memes']",Putt-Putt® and Fatty Bear's Activity Pack,4.99,294720,Humongous Entertainment,1994
"['Adventure', 'Casual', 'Point & Click', 'Family Friendly', 'Classic', 'Story Rich', 'Time Travel', 'Zombies', 'FPS', 'Cold War']",Putt-Putt® Travels Through Time,6.99,294670,Humongous Entertainment,1997
['Strategy'],Graviteam Tactics: Volokonovka 1942,14.99,296450,Graviteam,2014
"['Adventure', 'RPG', 'Strategy']",Agarest Zero - DLC Bundle #2,4.99,281601,Idea Factory,2014
['Action'],Monster Challenge Circus,4.99,300910,Freegamer,2014
"['Adventure', 'Casual', 'Point & Click', 'Family Friendly']","Spy Fox 3 ""Operation Ozone""",6.99,292260,Humongous Entertainment,2001
"['Adventure', 'Casual', 'Point & Click', 'Family Friendly', 'Survival Horror', 'Gore']",Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,6.99,292800,Humongous Entertainment,2000
"['Adventure', 'Casual', 'Point & Click', 'Family Friendly', 'Psychological Horror']",Freddi Fish 3: The Case of the Stolen Conch Shell,6.99,294540,Humongous Entertainment,1998
"['Action', 'Casual', 'Indie', 'Music', 'Rhythm', 'Great Soundtrack', 'Comedy', 'Touch-Friendly']",Frederic: Resurrection of Music,2.99,301190,Forever Entertainment S. A.,2014
"['Casual', 'Hidden Object', 'Point & Click']",Them - The Summoning,4.99,300510,Gamatic,2014
"['Adventure', 'Casual', 'Indie', 'Match 3', 'Atmospheric', 'Cute']",The Treasures of Montezuma 4,6.99,301150,Alawar Entertainment,2013
"['Action', 'Adventure', 'Casual', 'Indie', 'Platformer']",Shiny The Firefly,9.99,277510,Stage Clear Studios,2014
"['Action', 'Simulation', 'Strategy']",Men of War: Assault Squad 2 - Deluxe Edition upgrade,6.99,271850,Digitalmindsoft,2014
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sci-fi']",Rage Runner,4.99,279520,Hypercane Studios,2014
"['Casual', 'Indie', 'Simulation', 'Visual Novel', 'Dating Sim', 'Anime', 'Romance', 'Singleplayer']",Flower Shop: Summer In Fairbrook,14.99,290990,Winter Wolves,2010
"['Adventure', 'Casual', 'Indie', 'RPG', 'Choose Your Own Adventure', 'Point & Click', 'Sci-fi', 'Comedy', 'Choices Matter', 'Interactive Fiction', 'Mouse only', 'Multiple Endings', 'Lovecraftian', 'Hand-drawn', 'Cartoony', 'Funny', 'Replay Value', 'Exploration', 'Turn-Based', 'Singleplayer']",Dark Scavenger,4.99,293880,Psydra Games LLC,2014
"['Casual', 'Indie', 'Puzzle', 'Platformer', 'Short']",Pretentious Game,1.99,279540,Keybol,2014
"['Action', 'Indie', 'RPG', 'Great Soundtrack', 'Soundtrack', 'Music', 'Female Protagonist']",Transistor: Original Soundtrack,9.99,299240,Supergiant Games,2014
"['Action', 'Indie']",QUALIA 3: Multi Agent Soundtrack,2.99,297150,"神奈川電子技術研究所,EXTREME",2014
"['Action', 'Free to Play', 'Indie', 'Strategy', 'Fighting', 'Multiplayer', 'Physics', 'Gore', 'Turn-Based', 'Martial Arts', 'Funny', 'Simulation', 'Blood', 'Moddable', 'Sandbox', 'Difficult', 'Parkour', 'Singleplayer', 'Turn-Based Strategy', 'Co-op']",Toribash,0.0,248570,Nabi Studios,2006
"['Casual', 'RPG', 'RPGMaker', 'Singleplayer']",Legionwood 2: Rise of the Eternal's Realm - Director's Cut,5.99,290460,Dark Gaia Studios,2014
"['Adventure', 'Indie', 'RPG', 'RPGMaker', 'Female Protagonist', 'Horror', 'JRPG', 'Singleplayer']",Sweet Lily Dreams,14.99,300540,RosePortal Games,2014
"['Free to Play', 'Indie', 'Strategy', 'Card Game', 'Trading Card Game', 'Action']",DRAKERZ-Confrontation,0.0,266030,Peoleo Entertainment,2014
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 12 virtual BOOSTERS,19.99,294310,Peoleo Entertainment,2014
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : 36 virtual BOOSTERS,59.99,294311,Peoleo Entertainment,2014
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack FURKHAN + OGAM,14.99,292721,Peoleo Entertainment,2014
"['Adventure', 'Casual', 'Indie', 'Horror', 'Point & Click', 'Zombies']",Paradigm Shift,1.99,299820,Evilized Productions,2014
"['Action', 'Adventure', 'Indie', 'Retro', 'Pixel Graphics', 'Local Co-Op', '2D', 'Platformer', 'Metroidvania']",Retro Game Crunch,9.99,290040,"Rusty Moyher,Shaun Inman,Matt Grimm",2014
"['Simulation', 'Strategy']",Europa Universalis IV: Anthology of Alternate History,6.99,295220,Paradox Development Studio,2014
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Portraits,1.99,292981,Paradox Development Studio,2014
"['Free to Play', 'Indie', 'Strategy']",DRAKERZ-Confrontation : virtual STARTER pack MELEON + KWARTZ,14.99,292722,Peoleo Entertainment,2014
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Persian Unit Pack,1.99,292980,Paradox Development Studio,2014
"['Indie', 'Strategy']",Space Hulk - Harbinger of Torment Campaign,4.99,274431,Full Control Studios,2014
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Metallic Paint Jobs Pack,1.99,297790,SCS Software,2014
"['Casual', 'Zombies']",I Am Vegend - Zombiegeddon,2.99,302460,Appmania/i-Free,2013
"['Strategy', 'RTS']",Perimeter: Emperor's Testament,3.99,289240,K-D Lab,2006
"['Adventure', 'Casual', 'Indie', 'Horror', 'Co-op', 'Multiplayer', 'Exploration', 'Team-Based', 'Psychological Horror', 'Replay Value', 'Controller', 'First-Person', 'Walking Simulator']",White Noise Online,4.99,293860,Milkstone Studios,2014
"['Action', 'RPG', 'Simulation', 'Sci-fi', 'Open World', 'Singleplayer', 'Atmospheric', 'First-Person']",A.I.M.2 Clan Wars,2.99,289180,SkyRiver Studios,2007
"['Action', 'Hack and Slash', 'Surreal', 'Character Action Game', 'Singleplayer', 'Stylized', 'Spectacle fighter', 'Gore', 'Adventure', 'Third Person', 'Great Soundtrack', 'Atmospheric', 'Comedy', 'Swordplay', 'Story Rich', 'Dating Sim', 'Cyberpunk', 'Nudity', 'Indie', 'Controller']",Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,2014
"['RPG', 'Simulation', 'Strategy', 'City Builder', 'Sandbox', 'Multiplayer', 'Economy', 'Politics', 'Singleplayer', 'Resource Management', 'Co-op', 'Management', 'Comedy', 'Historical', 'Great Soundtrack', 'Atmospheric', 'RTS', 'Open World', 'Funny', 'Adventure']",Tropico 5,19.99,245620,Haemimont Games,2014
"['Casual', 'Indie']",GAUGE,3.99,272990,Étienne Périn,2014
"['Casual', 'Puzzle']",Numba Deluxe,2.99,301700,Cobra Mobile,2013
"['Indie', 'RPG', 'Fantasy', 'Sandbox']",Fantasy Grounds - Creature Collection 4E - Heroic 1 Token Pack,12.99,303332,"SmiteWorks USA, LLC",2014
"['Indie', 'RPG', 'Turn-Based', 'Fantasy', 'Story Rich', 'Sandbox', 'Online Co-Op', 'Software', 'Strategy', 'Utilities', 'Party-Based RPG', 'Game Development']",Fantasy Grounds - Basic Roleplaying (BRP) Ruleset,24.99,303331,"SmiteWorks USA, LLC",2014
"['Action', 'Casual', 'Indie', 'Music', 'Comedy', 'Great Soundtrack', 'Rhythm', 'Touch-Friendly']",Frederic: Evil Strikes Back,7.99,301200,Forever Entertainment S. A.,2014
"['Casual', 'Puzzle', 'Match 3']",Cobi Treasure Deluxe,2.99,301690,Cobra Mobile,2013
"['Indie', 'RPG', 'Software', 'Turn-Based', 'Story Rich', 'Sandbox', 'Online Co-Op', 'Strategy', 'Fantasy', 'Party-Based RPG', 'Game Development', 'Horror', 'Utilities']",Fantasy Grounds - Ultimate Upgrade,109.99,300870,"SmiteWorks USA, LLC",2014
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Management', 'Movie']",Showtime!,5.99,285050,Myrtilus Entertainment,2013
"['Indie', 'RPG', 'Turn-Based', 'Strategy', 'Story Rich', 'Sandbox', 'Online Co-Op', 'Software', 'Fantasy', 'Adventure', 'Utilities', 'Party-Based RPG', 'Game Development']",Fantasy Grounds - Rolemaster Classic Ruleset,19.99,303330,"SmiteWorks USA, LLC",2014
"['Adventure', 'Point & Click', 'Puzzle']",Dracula 4 and  5 - Special Steam Edition,7.99,279560,Koalabs,2014
['Strategy'],Europa Universalis IV: Wealth of Nations E-book,1.99,304590,Paradox Development Studio,2014
"['Simulation', 'Strategy']",Europa Universalis IV: Trade Nations Unit Pack,1.99,279622,Paradox Development Studio,2014
"['Simulation', 'Strategy', 'Grand Strategy']",Expansion - Europa Universalis IV: Wealth of Nations,9.99,279620,Paradox Development Studio,2014
"['Simulation', 'Strategy']",Europa Universalis IV: Muslim Ships Unit Pack,1.99,279621,Paradox Development Studio,2014
"['Action', 'Simulation', 'Strategy', 'FPS', 'Multiplayer', 'Tactical']",Arma 3 DLC Bundle 1,19.99,304400,Bohemia Interactive,2014
"['Design &amp; Illustration', 'Web Publishing', 'Design & Illustration']",RPG Maker VX Ace - Royal Tiles Resource Pack,9.99,291473,Sherman3D,2014
"['Action', 'Racing', 'Simulation', 'Strategy', 'Multiplayer', 'FPS', 'Funny']",Arma 3 Karts,1.99,288520,Bohemia Interactive,2014
"['Action', 'Indie', 'Strategy', 'Tower Defense', 'Sci-fi']",Anomaly Defenders,9.99,294750,11 bit studios,2014
"['Indie', 'Survival', 'Atmospheric']",CAPSULE,4.99,303940,"Adam Saltsman,Robin Arnott",2012
"['Adventure', 'Casual', 'Indie', 'Puzzle', 'Platformer', 'Pixel Graphics', 'Puzzle-Platformer', 'Cute']",Where is my Heart?,7.99,244950,Schulenburg Software,2014
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Flip Paint Designs,1.99,301180,SCS Software,2014
"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Relaxing']",Strata,3.99,286380,Graveck,2014
"['Racing', 'Simulation']",HTR+ Slot Car Simulation,6.99,288650,QUByte Interactive,2014
"['Adventure', 'Casual', 'Point & Click', 'Family Friendly', 'Gore', 'Psychological Horror']",Putt-Putt® Joins the Circus,6.99,294690,Humongous Entertainment,2000
"['Casual', 'Indie', 'RPG', 'Simulation', 'Anime', 'Visual Novel', 'Female Protagonist', 'Otome', 'Dating Sim', 'Romance', 'Fantasy']",Spirited Heart Deluxe,19.99,293920,Winter Wolves,2011
"['Adventure', 'RPG', 'Strategy']",Agarest Zero - DLC Bundle #3,4.99,281602,Idea Factory,2014
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Starter Pack 2.0,9.99,304490,KOG,2014
"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG']",El Adventurer Pack 2.0,39.99,304491,KOG,2014
"['Indie', 'Strategy', 'Tower Defense']",Defense Zone 2,2.99,295630,Artem Kotov,2014
"['Indie', 'Simulation', 'Strategy', 'Early Access', 'Management', 'Economy', 'Capitalism', 'Turn-Based', 'Turn-Based Strategy', 'Grand Strategy']",GearCity,16.99,285110,Visual Entertainment And Technologies,2014
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access', 'Survival', 'Open World', 'Horror', 'Crafting', 'Building', 'First-Person', 'Survival Horror', 'Sandbox', 'Exploration', 'Atmospheric', 'Singleplayer', 'Realistic', 'Gore', 'FPS', 'Zombies']",The Forest,14.99,242760,Endnight Games Ltd,2014
"['RPG', 'Strategy', 'Cult Classic', 'RTS']",Battle Mages,3.99,302470,Targem Games,2003
"['Action', 'RPG', 'Simulation', 'Zombies', 'Survival', 'Sandbox', 'Open World', 'Singleplayer', 'Post-apocalyptic', 'Third Person', 'Horror']",State of Decay - Lifeline,6.99,259041,Undead Labs,2014
"['Action', 'Adventure', 'Indie', 'Sci-fi', 'Atmospheric', 'Puzzle', 'Side Scroller', 'Point & Click', 'Story Rich', 'Female Protagonist', 'Singleplayer', 'Horror', 'Episodic', '2D', 'Robots', 'Dark', 'Cyberpunk', 'Short', 'Kickstarter', 'Metroidvania']",The Fall,9.99,290770,Over The Moon,2014
"['Casual', 'Sports']",SPORT1 Live : Duel,4.99,301250,Sport1 GmbH,2014
"['Action', 'Indie', 'Multiplayer', 'Platformer', 'Shooter']",Kill Fun Yeah,9.99,301360,Arctic Anteater,2014
"['Indie', 'Strategy', 'Wargame', 'World War II', 'Hex Grid']",The Campaign Series: Fall Weiss,14.99,283020,Wastelands Interactive,2014
"['Adventure', 'RPG', 'Open World']",Dysan the Shapeshifter,1.99,303410,Wild Games Studio,2014
"['Action', 'Indie', 'Robots', 'On-Rails Shooter', 'Post-apocalyptic', 'Shooter']",EPOCH,9.99,270510,Uppercut Games Pty Ltd,2014
"['Indie', 'Strategy']",Eador. Masters of the Broken World - Allied Forces,3.99,303730,Snowbird Games,2014
"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Horror', 'Mystery', 'Singleplayer', 'Atmospheric', 'Story Rich', 'Fantasy', 'Detective', 'Great Soundtrack', 'Indie', 'Family Friendly', '2D']",Enigmatis 2: The Mists of Ravenwood,9.99,284770,Artifex Mundi,2013
"['Casual', 'Strategy', 'Simulation']",The Happy Hereafter,3.99,306200,"Alawar,Mirball Games",2013
"['Casual', 'Tower Defense']",300 Dwarves,6.99,301730,Artifex Mundi,2013
"['Adventure', 'Indie', 'Point & Click', 'Mystery', 'Noir', 'Crime', 'Story Rich', 'Post-apocalyptic', 'Singleplayer']",Richard & Alice,5.99,279260,Owl Cave,2014
"['Action', 'Casual', 'Indie', 'Space']",Galactic Arms Race,2.99,249610,Evolutionary Games,2014
"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Survival', 'Open World', 'Multiplayer', 'Post-apocalyptic', 'Horror', 'FPS', 'Zombies', 'PvP', 'Survival Horror', 'First-Person', 'Co-op', 'Adventure', 'Walking Simulator', 'Crafting', 'PvE']",Nether: Resurrected,4.99,247730,Phosphor Games Studio,2014
"['Action', 'Indie', 'Simulation', 'Strategy', 'Gore', 'Puzzle', 'Funny', 'Singleplayer', 'Multiplayer', 'Physics']",Kill The Bad Guy,9.99,293940,Exkee,2014
"['Action', 'Casual', 'Indie', 'Rhythm', 'Great Soundtrack', 'Pixel Graphics']",BIT.TRIP FLUX,9.99,205090,Gaijin Games,2014
"['Adventure', 'Indie', 'Simulation', 'Education', 'Physics']",Ludwig,9.99,263120,ovos,2014
"['Action', 'Adventure', 'Indie', 'Walking Simulator', 'Atmospheric', 'Exploration', 'Sci-fi', 'Space', 'Third Person', 'Singleplayer', 'Horror', 'Mystery', 'Platformer', 'Open World', 'Story Rich', 'Puzzle', 'Survival', 'Post-apocalyptic', 'Kickstarter', 'Great Soundtrack']",Lifeless Planet Premier Edition,19.99,261530,Stage 2 Studios,2014
"['Action', 'Indie', 'Platformer', 'Great Soundtrack', 'Difficult', 'Pixel Graphics']",Electronic Super Joy: Groove City,4.99,301460,"Michael Todd Games,Yazar Media Group LLC",2014
"['Simulation', 'Trains']",Railroad X,39.99,251020,"TREND, Soft Pro",2014
"['Action', 'Casual', 'Indie']",Dead Bits (Soundtrack),0.99,306160,Microblast Games,2014
['Simulation'],US Diesel Locomotives - Set 1,13.99,267680,"TREND, Soft Pro",2014
['Simulation'],US Diesel Locomotives - Set 2,13.99,275170,"TREND, Soft Pro",2014
"['Action', 'Adventure', 'Indie', 'RPG', 'Rogue-like', 'Multiplayer', 'Pixel Graphics', '2D', 'Platformer', 'Crafting', 'Co-op', 'Perma Death', 'Survival', 'Difficult', 'Online Co-Op', 'Rogue-lite', 'Singleplayer', 'Sandbox', 'Side Scroller', 'Retro']",Magicite,9.99,268750,SmashGames,2014
"['Adventure', 'Indie', 'Point & Click', 'Story Rich', 'Great Soundtrack', 'Mystery', 'Atmospheric', 'Singleplayer', 'Third Person']",Shadows on the Vatican Act I: Greed,6.99,286360,"10th Art Studio,Adventure Productions",2014
"['Casual', 'Hidden Object', 'Point & Click']",Castle: Never Judge a Book by its Cover,9.99,301740,Gunnar Games,2013
"['Casual', 'Simulation']",Rocksmith® 2014 – Bill Withers - “Ain’t No Sunshine”,2.99,294929,Ubisoft - San Francisco,2014
"['Casual', 'Simulation']",Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,2.99,294930,Ubisoft - San Francisco,2014
"['Adventure', 'Casual', 'Indie', 'Puzzle', 'Platformer', 'Female Protagonist', '2D']",Munin,4.99,281750,Gojira,2014
"['Casual', 'Simulation']",Rocksmith® 2014 – James Gang - “Funk #49”,2.99,294931,Ubisoft - San Francisco,2014
"['Adventure', 'Indie', 'Survival', 'Crafting', 'Sandbox', 'Pixel Graphics', 'Exploration', 'Singleplayer', 'Open World', 'Rogue-like', 'Atmospheric', 'Replay Value', 'Simulation', '2D', 'Mystery', 'Survival Horror', 'Fantasy', 'Psychological Horror', 'Puzzle', 'Difficult']",Echo of the Wilds,8.99,305780,Anthony Case,2014
"['Adventure', 'Indie', 'Point & Click', 'Puzzle', 'Free to Play', 'Singleplayer', '2D']",Reversion - The Escape (1st Chapter),0.99,270570,3f Interactive,2012
"['Action', 'FPS', 'World War II', 'Shooter', 'Multiplayer', 'Singleplayer', 'Stealth', 'War', 'First-Person', 'Open World', 'Adventure', 'Military', 'Simulation', 'Atmospheric', 'Tactical', 'Historical', 'Survival']",Enemy Front,29.99,256190,CI Games,2014
"['Casual', 'Indie', 'Simulation', 'Strategy', 'Management', 'Singleplayer', 'Pixel Graphics']",Smooth Operators,2.99,262900,Heydeck Games,2013
"['Casual', 'Indie', 'Simulation', 'Visual Novel', 'Anime']",Infinite Game Works Episode 0,12.99,302290,Sakura River Interactive,2014
"['Indie', 'Stealth', 'Puzzle', 'Top-Down']",Spy Chameleon - RGB Agent,4.99,297490,Unfinished Pixel,2014
"['RPG', 'Fantasy', 'Turn-Based', 'Adventure', 'Singleplayer', 'Character Customization', 'Female Protagonist']",Faery - Legends of Avalon,9.99,303790,Spiders Studio,2014
"['Action', 'Indie', 'RPG', 'Rogue-like', 'Rogue-lite', 'Perma Death', 'Procedural Generation', '2D', 'Difficult', 'Singleplayer', 'Adventure', 'Dungeon Crawler', 'Fantasy']",A Wizard's Lizard,9.99,280040,Lost Decade Games,2014
