user_id,posted,item_id,recommend,sentiment_analysis
76561198056640740,"Posted October 27, 2015.",730,True,1
76561198056640740,"Posted October 13, 2014.",4000,True,1
76561198056640740,"Posted January 4, 2015.",218620,True,2
76561198056640740,"Posted January 1, 2015.",252490,True,1
76561198056640740,Posted February 15.,368900,False,2
76561198056640740,"Posted April 26, 2015.",72850,True,0
76561198056640740,"Posted January 1, 2015.",238430,True,1
76561198056640740,"Posted October 31, 2014.",224260,True,2
76561198013459229,"Posted May 30, 2015.",374570,True,1
theservant,"Posted November 21, 2015.",244850,False,2
theservant,"Posted November 4, 2015.",346110,False,0
reedrulz,"Posted June 27, 2014.",214830,True,2
reedrulz,"Posted July 1, 2015.",324170,True,2
thethirdturd,Posted July 5.,22380,True,0
TheTim,"Posted January 4, 2014.",229580,True,1
Theusmellthis,"Posted October 14, 2014.",261640,True,1
Theusmellthis,Posted May 9.,413150,True,2
Theusmellthis,"Posted December 25, 2014.",322330,True,1
Theusmellthis,"Posted July 6, 2013.",219740,True,2
thevalleykids,Posted March 13.,416210,True,1
thevalleykids,"Posted December 27, 2014.",222880,True,2
thevalleykids,"Posted December 15, 2015.",244930,True,2
thevalleykids,Posted May 21.,433850,True,0
thevalleykids,"Posted January 31, 2015.",295110,True,2
thevalleykids,Posted January 24.,299740,False,1
thevalleykids,"Posted July 22, 2014.",227940,True,2
heyykids,"Posted June 27, 2015.",313340,True,2
TheyCallMeDaRrk,"Posted May 29, 2015.",440,True,1
TheyCallMeDaRrk,"Posted May 29, 2015.",237930,True,1
TheyCallMeDaRrk,"Posted December 16, 2013.",24740,True,2
TheyCallMeDaRrk,"Posted November 21, 2014.",15750,True,2
TheyCallMeDaRrk,"Posted November 13, 2015.",730,False,1
TheyCallMeDaRrk,"Posted December 29, 2015.",8870,True,2
TheyCallMeDaRrk,"Posted May 29, 2015.",317710,True,1
TheyCallMeDaRrk,"Posted July 17, 2014.",216250,False,0
76561198009005804,"Posted December 23, 2013.",248820,True,2
76561198122884898,"Posted July 8, 2014.",440,True,2
76561198122884898,"Posted June 27, 2014.",238430,True,2
76561198122884898,"Posted June 6, 2014.",233720,True,2
76561198122884898,"Posted July 8, 2014.",440,True,2
76561198122884898,"Posted June 27, 2014.",238430,True,2
76561198122884898,"Posted June 6, 2014.",233720,True,2
the_horseman,"Posted June 1, 2015.",211420,True,2
the_horseman,Posted August 17.,440,False,1
the_horseman,"Posted June 15, 2015.",205100,True,0
the_horseman,"Posted January 31, 2015.",239450,False,1
the_horseman,"Posted December 30, 2014.",283880,True,2
the_horseman,"Posted August 24, 2013.",17470,True,2
the_horseman,"Posted August 17, 2013.",47790,True,1
Skirin200,"Posted September 9, 2015.",440,False,1
Skirin200,"Posted November 27, 2014.",4000,True,2
76561198125983083,"Posted September 26, 2014.",440,True,0
76561198125983083,"Posted November 11, 2014.",1250,True,0
76561198068667319,"Posted September 29, 2014.",220160,True,2
code_maikel,"Posted June 29, 2014.",233740,True,2
code_maikel,"Posted May 19, 2014.",440,True,1
code_maikel,"Posted May 18, 2014.",4000,True,1
code_maikel,"Posted May 6, 2014.",200210,True,1
76561198077113035,"Posted January 23, 2015.",209650,True,1
76561198077113035,"Posted November 30, 2014.",202970,True,2
76561198077113035,"Posted March 8, 2014.",550,True,1
thomi6108,Posted July 16.,368340,True,2
thomi6108,Posted May 16.,391540,True,2
ryhtb4k3iwtgpiw3hq4,"Posted June 3, 2013.",440,True,2
Thrasharrl,Posted March 19.,233250,True,2
Thrasharrl,"Posted March 15, 2015.",207140,True,2
Thrasharrl,"Posted January 29, 2015.",212680,True,0
Thrasharrl,"Posted August 1, 2014.",304930,True,2
Thrasharrl,"Posted May 17, 2014.",570,True,2
Thrasharrl,"Posted December 7, 2013.",211820,True,2
thrillder,"Posted March 14, 2015.",730,True,1
thrillder,"Posted June 23, 2014.",218620,True,0
thrillder,"Posted March 14, 2015.",219150,True,0
thrillder,"Posted January 11, 2015.",233130,True,2
thrillder,"Posted March 25, 2013.",440,True,1
thrillder,"Posted October 11, 2014.",265630,True,1
thrillder,"Posted March 6, 2015.",72850,True,1
Thisisareallylongurladdress,"Posted May 8, 2015.",356670,True,1
Thisisareallylongurladdress,"Posted December 24, 2013.",42910,True,1
Thisisareallylongurladdress,"Posted January 5, 2014.",221100,True,1
Thisisareallylongurladdress,"Posted November 20, 2013.",248820,True,1
Thisisareallylongurladdress,"Posted June 15, 2012.",440,True,2
OfficialVinyldash,"Posted May 21, 2014.",265630,True,1
OfficialVinyldash,"Posted February 6, 2014.",219700,True,1
OfficialVinyldash,"Posted March 15, 2014.",244850,True,1
OfficialVinyldash,"Posted December 20, 2013.",235400,True,2
OfficialVinyldash,Posted June 22.,730,True,1
OfficialVinyldash,Posted February 26.,4720,True,1
OfficialVinyldash,"Posted February 6, 2014.",94400,True,1
OfficialVinyldash,"Posted December 10, 2013.",241540,True,2
FuriousTheMonkeyBoy,"Posted December 27, 2011.",33930,True,1
FuriousTheMonkeyBoy,"Posted August 24, 2011.",1250,True,2
Chezburgar7300,"Posted September 5, 2015.",359050,True,2
Chezburgar7300,Posted March 31.,208650,True,2
Chezburgar7300,"Posted January 7, 2015.",220200,True,1
Chezburgar7300,"Posted July 26, 2014.",440,True,1
Chezburgar7300,"Posted January 14, 2014.",259080,True,0
Chezburgar7300,"Posted December 9, 2013.",42910,True,2
Chezburgar7300,"Posted September 13, 2014.",214190,True,1
Chezburgar7300,"Posted March 6, 2015.",242920,True,0
Chezburgar7300,"Posted January 14, 2014.",8190,True,2
76561197998402311,Posted January 23.,213670,True,1
76561198087966210,"Posted August 6, 2014.",4000,True,2
tanryanrachmat,"Posted March 26, 2015.",730,True,1
tigerout,"Posted August 30, 2015.",221100,False,2
76561198083174273,"Posted December 5, 2013.",99900,True,2
Mutivate,"Posted April 17, 2015.",620,True,1
76561198042649425,"Posted December 3, 2013.",48000,True,1
IkillNoobs1000x,"Posted January 1, 2015.",295270,False,2
WatchAnimeEveryDay,"Posted May 30, 2015.",730,True,2
WatchAnimeEveryDay,"Posted May 3, 2015.",230410,False,2
WatchAnimeEveryDay,"Posted September 12, 2015.",304930,False,2
WatchAnimeEveryDay,"Posted April 4, 2015.",248570,True,2
WatchAnimeEveryDay,"Posted October 10, 2014.",4000,True,2
WatchAnimeEveryDay,"Posted September 8, 2013.",440,True,2
76561198111408860,"Posted December 14, 2014.",730,True,2
76561198062267241,"Posted October 28, 2015.",405170,True,2
76561198062267241,"Posted December 16, 2015.",298520,True,2
76561198062267241,"Posted January 9, 2014.",211820,True,2
76561198062267241,"Posted June 9, 2013.",49520,True,1
76561198062267241,"Posted September 7, 2012.",4000,True,2
76561198062267241,Posted February 12.,441600,True,2
76561198062267241,"Posted September 22, 2015.",282140,True,2
76561198062267241,"Posted October 29, 2015.",218620,True,2
76561198062267241,"Posted December 4, 2015.",383580,True,2
76561198062267241,"Posted November 4, 2012.",55230,True,1
smokecoaleveryday,"Posted November 28, 2014.",305620,True,2
timasaurus,"Posted June 21, 2014.",25890,True,2
timasaurus,"Posted August 31, 2013.",33930,True,2
timasaurus,"Posted June 18, 2012.",7660,True,2
timasaurus,"Posted August 13, 2014.",270170,True,2
76561198088209407,"Posted October 21, 2014.",253430,False,1
76561198088209407,Posted August 21.,243470,True,2
76561198088209407,"Posted September 16, 2014.",72850,True,2
76561198088209407,"Posted November 19, 2014.",312010,True,2
76561198088209407,"Posted October 1, 2014.",251570,True,1
76561198017841947,"Posted May 20, 2014.",292780,True,2
gayanimeguy,Posted June 11.,42910,True,0
gayanimeguy,"Posted March 24, 2015.",24780,True,2
gayanimeguy,"Posted October 11, 2015.",380600,True,2
gayanimeguy,Posted August 25.,349100,True,1
gayanimeguy,Posted March 23.,252490,False,1
gayanimeguy,"Posted October 9, 2014.",212070,True,2
gayanimeguy,"Posted June 8, 2014.",295770,True,1
76561198039397758,"Posted June 14, 2015.",105600,True,2
76561198039397758,"Posted April 29, 2015.",242680,True,1
76561198039397758,"Posted December 22, 2013.",219150,True,0
time4b,Posted July 8.,434260,True,1
time4b,Posted May 14.,322170,False,1
time4b,"Posted December 17, 2013.",50300,True,2
time4b,"Posted November 25, 2013.",41500,True,2
76561198046274386,"Posted September 15, 2013.",17410,True,1
76561198046274386,"Posted June 15, 2013.",17390,True,1
76561198046274386,"Posted June 15, 2013.",221260,True,2
76561198084725400,"Posted May 2, 2015.",730,False,1
76561198084725400,"Posted February 24, 2013.",109400,True,0
DrCrackers,"Posted January 12, 2015.",440,True,2
76561198066105606,"Posted March 22, 2014.",570,True,2
tinyrickexclamationmark,"Posted July 18, 2015.",380,True,1
tinyrickexclamationmark,"Posted July 18, 2015.",220,True,1
tinyrickexclamationmark,"Posted June 24, 2015.",205100,True,1
tinyrickexclamationmark,"Posted June 24, 2015.",730,True,1
tinyrickexclamationmark,"Posted June 24, 2015.",233450,True,1
Tismatty,"Posted August 6, 2014.",251870,True,1
NerdsRepublic-ID-Titch22,"Posted June 27, 2014.",49520,True,2
76561198039192872,"Posted June 22, 2015.",47410,True,2
76561198028408815,"Posted October 29, 2014.",274310,True,2
taijikeron,"Posted June 23, 2014.",249130,True,1
GrifforkAndZeo,"Posted January 2, 2014.",209080,True,2
76561198064432296,"Posted November 30, 2014.",440,True,2
TheAnonymous15,"Posted June 7, 2014.",24010,True,1
TheAnonymous15,"Posted October 6, 2015.",4000,True,2
TheAnonymous15,"Posted October 6, 2015.",730,True,2
76561198074117066,Posted June 13.,264710,True,2
76561198077267655,"Posted December 16, 2014.",440,True,2
tnt_zombie,Posted February 12.,349700,False,1
tnt_zombie,"Posted November 20, 2015.",377160,True,1
tnt_zombie,Posted May 14.,311210,True,2
tnt_zombie,"Posted January 20, 2014.",227480,True,2
kmkm2op,"Posted April 17, 2015.",268750,True,2
thetoaste,Posted April 28.,301520,False,1
thetoaste,"Posted March 6, 2015.",440,True,1
thetoaste,Posted June 18.,271590,True,1
Tuddddddddd,"Posted May 2, 2014.",440,True,1
tobydespankengine,"Posted March 30, 2015.",218230,True,1
tobydespankengine,Posted August 13.,319910,True,1
tobydespankengine,Posted April 20.,345350,True,2
tobydespankengine,Posted April 28.,322330,True,2
tobydespankengine,"Posted September 14, 2015.",386360,True,1
tobydespankengine,"Posted May 30, 2014.",235460,True,1
Nishimura,"Posted February 18, 2014.",730,True,1
Nishimura,"Posted February 18, 2014.",570,True,1
Nishimura,"Posted September 18, 2014.",550,True,1
Nishimura,"Posted December 17, 2013.",8190,True,1
Tobyturtwig,Posted January 6.,252950,True,2
76561198071502897,"Posted November 22, 2014.",300040,True,2
toeler,"Posted August 30, 2015.",344850,False,2
toeler,Posted May 22.,281990,False,1
toeler,"Posted October 8, 2015.",391540,False,1
ginntron,"Posted August 2, 2014.",8870,True,1
ginntron,"Posted December 17, 2011.",440,True,1
ginntron,"Posted November 22, 2010.",48700,True,2
PugsAus,"Posted February 14, 2014.",440,True,2
PugsAus,"Posted January 19, 2014.",222730,True,2
PugsAus,"Posted September 27, 2014.",258970,False,2
Vulcan21,"Posted April 29, 2014.",252490,True,2
Tohic,"Posted June 23, 2015.",200710,True,2
76561198063180532,"Posted April 10, 2015.",252450,True,0
76561198063180532,"Posted January 28, 2015.",346010,True,2
76561198063180532,"Posted July 22, 2015.",368160,True,0
76561198063180532,"Posted September 23, 2015.",322910,False,2
76561198063180532,"Posted September 15, 2015.",344770,True,2
76561198063180532,"Posted June 16, 2015.",286260,True,2
76561198063180532,"Posted February 23, 2015.",269250,True,1
76561198063180532,"Posted February 19, 2015.",294860,True,1
76561198063180532,"Posted February 5, 2015.",262060,True,2
76561198063180532,"Posted October 9, 2014.",313730,True,0
toliman,"Posted September 22, 2014.",246090,False,2
toliman,"Posted August 11, 2013.",8930,True,2
toliman,"Posted December 28, 2011.",32370,True,1
toliman,"Posted February 27, 2011.",39120,True,2
toliman,"Posted January 12, 2011.",24980,True,2
TomThehTmoT,Posted January 13.,405640,True,1
TomThehTmoT,Posted January 18.,295110,False,1
TomThehTmoT,"Posted July 22, 2015.",440,True,1
TomThehTmoT,"Posted September 28, 2014.",298600,True,1
TomThehTmoT,"Posted October 5, 2013.",4000,True,1
TomThehTmoT,"Posted January 30, 2015.",339800,True,1
TomThehTmoT,"Posted October 1, 2014.",319510,True,1
TomThehTmoT,"Posted October 1, 2014.",324170,True,1
TomYoko,Posted September 12.,264610,True,1
TomYoko,Posted September 4.,339480,True,2
TomYoko,Posted September 2.,435881,True,1
TomYoko,Posted September 2.,206420,True,2
TomYoko,Posted August 30.,207610,True,1
TomYoko,Posted July 1.,252950,True,2
76561198010900889,"Posted August 20, 2014.",222730,False,1
76561198010900889,"Posted August 20, 2014.",313340,True,2
76561198010900889,"Posted July 23, 2014.",48000,True,2
76561198010900889,"Posted July 8, 2014.",210770,False,1
76561198010900889,"Posted July 3, 2014.",17300,True,2
76561198010900889,"Posted July 3, 2014.",440,True,1
76561198010900889,"Posted July 3, 2014.",201790,True,2
GayTom,"Posted March 10, 2015.",49520,True,1
GayTom,"Posted November 23, 2014.",334660,True,1
tombin8tor,Posted September 3.,509060,True,2
76561198097341253,"Posted May 18, 2014.",440,True,2
tomdownunder,"Posted February 20, 2014.",4000,True,2
tomeyoung,"Posted October 14, 2014.",287450,True,2
tomeyoung,"Posted February 6, 2014.",227300,True,2
tomeyoung,"Posted February 4, 2014.",570,True,2
tomeyoung,"Posted November 4, 2015.",221380,True,2
tomeyoung,"Posted August 9, 2014.",304930,True,2
tommyaka,"Posted March 23, 2014.",245550,True,2
tommyaka,"Posted November 4, 2014.",250900,True,2
tommyaka,"Posted September 27, 2012.",570,True,2
76561197993654066,"Posted June 23, 2015.",208650,True,1
76561198173473351,"Posted December 1, 2015.",440,True,2
76561198108059051,"Posted October 24, 2014.",105600,True,2
76561198108059051,"Posted December 9, 2014.",301520,True,2
76561198108059051,"Posted July 24, 2015.",385770,True,2
76561198108059051,"Posted July 26, 2015.",298240,True,2
76561198108059051,"Posted April 21, 2015.",302830,True,2
76561198044223034,"Posted August 6, 2015.",231430,True,1
76561198044223034,"Posted September 24, 2015.",242760,True,1
76561198042246940,"Posted May 31, 2014.",4000,True,2
DerpyMineTurtle,"Posted May 13, 2013.",4000,True,2
DerpyMineTurtle,Posted July 6.,221100,True,2
DerpyMineTurtle,"Posted November 19, 2015.",346110,False,1
DerpyMineTurtle,"Posted September 16, 2015.",227940,False,1
DerpyMineTurtle,Posted March 14.,238090,False,1
DerpyMineTurtle,Posted July 7.,487700,True,1
DerpyMineTurtle,Posted July 11.,265630,True,1
12223536,"Posted June 12, 2015.",242880,False,1
12223536,"Posted April 12, 2012.",570,True,1
76561198031480846,"Posted April 3, 2014.",46540,True,1
76561198031480846,"Posted May 6, 2014.",105600,True,2
toodybb,"Posted May 20, 2014.",730,True,2
76561198035180166,"Posted September 16, 2014.",263440,True,2
76561198035180166,"Posted September 2, 2014.",8930,True,1
76561198035180166,"Posted March 7, 2014.",200210,True,1
76561198059186896,"Posted November 9, 2012.",206210,True,2
76561198045771425,Posted February 19.,221100,False,0
76561198045771425,Posted February 19.,570,False,1
76561198045771425,"Posted August 10, 2014.",226700,True,0
76561198045771425,Posted February 19.,220050,True,1
76561198045771425,"Posted August 12, 2014.",302060,False,2
76561198045771425,"Posted October 1, 2014.",730,True,0
76561198000791529,"Posted March 25, 2013.",219150,True,1
76561198000791529,"Posted July 12, 2012.",38830,True,2
76561198000791529,"Posted December 27, 2011.",3830,True,2
76561198000791529,"Posted July 3, 2011.",620,True,2
76561198000791529,"Posted December 24, 2010.",40800,True,1
76561198000791529,"Posted November 26, 2010.",550,True,2
76561198029989793,Posted February 5.,319630,True,2
76561198029989793,Posted February 5.,391540,True,2
76561198101089412,"Posted October 6, 2013.",730,True,1
76561198101089412,"Posted November 29, 2013.",500,True,1
hudhu-azngod,"Posted November 17, 2014.",263300,True,2
dragonphoenix34,"Posted June 19, 2015.",570,True,1
dragonphoenix34,"Posted November 10, 2014.",304930,True,2
totallegitimacy,Posted February 27.,322500,True,2
airvortex,"Posted May 12, 2015.",248820,True,1
airvortex,"Posted February 2, 2014.",272060,True,2
TotesVidya,Posted February 22.,434260,True,1
ramphastidae,"Posted September 11, 2015.",346110,True,2
ramphastidae,"Posted December 31, 2013.",570,True,2
supernashwanpower,"Posted December 18, 2010.",440,False,2
76561198108233047,"Posted February 15, 2014.",440,True,1
FlynnHW,"Posted August 21, 2015.",205100,True,1
FlynnHW,"Posted March 6, 2015.",730,True,1
FlynnHW,"Posted February 27, 2015.",550,True,2
FlynnHW,"Posted March 7, 2015.",239140,True,1
FlynnHW,"Posted March 20, 2015.",7670,True,2
FlynnHW,"Posted November 27, 2014.",218620,True,1
hallyy123,"Posted December 1, 2014.",8930,True,1
Bubblepowa_x,"Posted September 15, 2014.",9900,False,2
76561198073425601,"Posted March 1, 2014.",218620,True,2
76561198073425601,"Posted February 12, 2014.",238960,True,1
76561198087393066,"Posted January 20, 2014.",209870,True,2
KK4,"Posted December 27, 2011.",440,True,1
iamahomosexual,Posted March 31.,730,True,1
TrainerJoey,Posted June 10.,330840,False,0
76561198077183278,"Posted September 2, 2015.",730,True,2
76561198077183278,"Posted October 14, 2015.",370100,False,2
76561198069456026,Posted July 3.,319630,True,2
76561198043550061,"Posted July 24, 2014.",278570,False,1
